Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment,Income_Bin,Age_Bin
11925,Mrs. Sarah Jacobs,21,Female,37740,96,Married,Clothing,19,67,119.91,Yes,Yes,Online,Medium Value,Low,Youth
11926,Stephanie Rodriguez,32,Female,79125,64,Single,Home,9,50,624.38,No,No,Online,Medium Value,Mid,Young Adult
11927,Kathy Randall,39,Female,77364,20,Single,Home,2,19,437.94,No,Yes,Online,Medium Value,Mid,Middle Age
11928,Malik Thomas,42,Female,117786,89,Married,Clothing,9,26,507.04,Yes,No,Online,Medium Value,Upper-Mid,Middle Age
11929,Billy Johnson,45,Male,61270,11,Single,Home,5,1,223.77,No,Yes,Online,High Value,Lower-Mid,Middle Age
11930,Rita Webster,68,Male,123843,32,Single,Home,13,69,14.25,Yes,No,In-Store,Low Value,Upper-Mid,Elder
11931,Russell Mckenzie,43,Female,94399,92,Married,Home,1,75,156.59,Yes,Yes,Online,High Value,Mid,Middle Age
11932,Julia Holmes,30,Female,94041,58,Single,Home,15,13,109.82,Yes,No,Online,Low Value,Mid,Young Adult
11933,Thomas Leon,43,Female,55487,10,Married,Sports,13,53,950.9,Yes,Yes,In-Store,Low Value,Lower-Mid,Middle Age
11934,Martin Woods,37,Female,37343,44,Single,Groceries,11,29,356.43,No,No,In-Store,High Value,Low,Young Adult
11935,Krista Choi,51,Male,46789,86,Single,Home,2,95,691.44,Yes,No,Online,Low Value,Lower-Mid,Senior
11936,Nicole Arnold,56,Female,89076,24,Single,Groceries,4,92,963.31,No,No,In-Store,High Value,Mid,Senior
11937,David Arnold,48,Male,37930,95,Married,Home,15,71,547.4,No,No,Online,High Value,Low,Middle Age
11938,Amanda Gomez,56,Female,81568,28,Single,Sports,18,75,315.22,Yes,Yes,In-Store,High Value,Mid,Senior
11939,Samantha Daniel,41,Female,96537,40,Single,Home,12,71,743.73,Yes,No,Online,Low Value,Mid,Middle Age
11940,Cheryl Bailey,41,Female,122552,80,Married,Clothing,12,33,119.67,Yes,No,Online,Low Value,Upper-Mid,Middle Age
11941,Brooke Henry,27,Male,38582,34,Single,Groceries,14,29,102.34,Yes,Yes,In-Store,Low Value,Low,Youth
11942,Sean Rivera,63,Female,121353,70,Married,Clothing,16,91,299.38,No,No,In-Store,Low Value,Upper-Mid,Elder
11943,Jerry Hanson,65,Female,70515,81,Single,Home,9,76,390.76,No,No,In-Store,High Value,Lower-Mid,Elder
11944,Alan Schmitt,21,Female,148069,62,Married,Electronics,1,58,395.17,Yes,Yes,Online,Low Value,High,Youth
11945,Heather Henderson,27,Female,106409,11,Married,Sports,2,99,252.24,Yes,No,Online,High Value,Upper-Mid,Youth
11946,Scott Pope,58,Female,74921,79,Married,Groceries,19,67,202.23,No,Yes,In-Store,Low Value,Mid,Senior
11947,Peter Flores,34,Male,131527,11,Married,Groceries,14,84,223.87,No,Yes,In-Store,High Value,High,Young Adult
11948,Nathaniel Campbell,54,Female,99101,19,Single,Groceries,19,26,451.63,No,No,Online,Low Value,Upper-Mid,Senior
11949,David Scott,50,Female,54479,72,Single,Electronics,9,65,668.6,Yes,Yes,Online,Low Value,Lower-Mid,Senior
11950,Yolanda Williams,61,Male,101385,93,Married,Clothing,6,16,659.25,No,No,Online,Medium Value,Upper-Mid,Elder
11951,Eric Velez,24,Male,123858,90,Married,Electronics,18,25,423.15,No,Yes,Online,Medium Value,Upper-Mid,Youth
11952,Andrew Silva,50,Male,39908,57,Married,Sports,13,3,832.55,No,No,In-Store,Low Value,Low,Senior
11953,Destiny Castillo,46,Male,140818,31,Married,Groceries,16,7,628.63,No,Yes,In-Store,Low Value,High,Middle Age
11954,Jonathon Valencia,57,Male,126480,98,Single,Home,19,67,602.74,No,Yes,In-Store,Medium Value,High,Senior
11955,Daniel Lopez,64,Female,65550,3,Single,Home,4,35,706.39,No,Yes,Online,Medium Value,Lower-Mid,Elder
11956,Marilyn Smith,68,Male,126980,37,Single,Electronics,16,24,825.08,No,No,In-Store,High Value,High,Elder
11957,Laura Bean,61,Male,37612,99,Married,Groceries,2,47,750.72,No,Yes,In-Store,Medium Value,Low,Elder
11958,Jennifer Rivera,43,Female,77810,30,Single,Sports,7,64,466.43,Yes,Yes,In-Store,High Value,Mid,Middle Age
11959,Stephanie Robinson,53,Female,88529,65,Single,Sports,7,89,105.96,Yes,No,In-Store,High Value,Mid,Senior
11960,Stephanie Pena,56,Female,70710,90,Single,Home,9,95,585.97,No,Yes,Online,Low Value,Lower-Mid,Senior
11961,Yolanda Wilson,49,Female,86160,36,Married,Electronics,16,51,525.2,No,No,Online,High Value,Mid,Senior
11962,Jenna Cross,53,Male,74489,45,Married,Home,5,81,549.5,No,No,In-Store,High Value,Mid,Senior
11963,Renee Evans,56,Female,80068,29,Single,Sports,2,86,213.08,No,No,In-Store,Low Value,Mid,Senior
11964,Miguel Nguyen,26,Male,114219,85,Single,Electronics,1,20,345.12,Yes,Yes,Online,High Value,Upper-Mid,Youth
11965,Patricia Sanders,60,Female,126654,26,Single,Clothing,4,27,846.08,Yes,No,In-Store,Low Value,High,Elder
11966,Taylor Dillon,59,Female,87205,41,Single,Clothing,17,91,169.67,No,No,In-Store,High Value,Mid,Elder
11967,Whitney Guerrero,62,Female,91090,85,Married,Groceries,10,59,100.91,Yes,No,Online,Low Value,Mid,Elder
11968,Ronnie Lucero,67,Female,79563,99,Married,Groceries,11,55,961.01,Yes,No,Online,High Value,Mid,Elder
11969,Kim Evans,59,Male,28149,77,Married,Electronics,1,4,445.35,No,Yes,In-Store,Low Value,Low,Elder
11970,Holly Baker,30,Male,53426,50,Married,Home,16,36,706.31,No,No,Online,Medium Value,Lower-Mid,Young Adult
11971,Erica Turner,66,Male,120404,60,Married,Groceries,17,83,535.14,No,Yes,In-Store,Medium Value,Upper-Mid,Elder
11972,Ashley Ayers,57,Female,81210,64,Married,Sports,17,22,457.03,Yes,No,Online,High Value,Mid,Senior
11973,Susan Newman,24,Male,20581,14,Single,Electronics,1,46,469.28,No,No,In-Store,Low Value,Low,Youth
11974,Robert Martin,42,Female,117853,81,Single,Groceries,10,1,421.07,Yes,No,Online,Medium Value,Upper-Mid,Middle Age
11975,Ariana Haney,66,Female,36793,77,Married,Groceries,15,37,232.35,Yes,Yes,Online,Low Value,Low,Elder
11976,Jesse Pitts,56,Male,75377,98,Married,Clothing,5,48,792.33,Yes,No,Online,Medium Value,Mid,Senior
11977,Timothy Fisher,60,Female,135185,54,Married,Electronics,5,73,947.08,Yes,No,In-Store,Medium Value,High,Elder
11978,Angela Martin,29,Female,62697,11,Married,Sports,5,7,832.19,Yes,Yes,Online,High Value,Lower-Mid,Young Adult
11979,Jasmin Johnson,24,Female,126820,72,Married,Sports,8,8,701.19,Yes,No,In-Store,Medium Value,High,Youth
11980,Leah Holden,46,Female,101107,59,Married,Home,10,8,380.01,Yes,No,Online,Low Value,Upper-Mid,Middle Age
11981,Kelly Rios,31,Male,32016,34,Single,Clothing,17,6,512.19,Yes,No,Online,Low Value,Low,Young Adult
11982,Lorraine Benitez,62,Male,118389,31,Single,Groceries,18,82,11.46,Yes,No,In-Store,Low Value,Upper-Mid,Elder
11983,Michael Nelson,55,Female,145025,13,Married,Groceries,4,23,825.18,No,No,Online,High Value,High,Senior
11984,Gregory Sanders,33,Female,145406,28,Single,Clothing,15,11,60.14,No,Yes,In-Store,Low Value,High,Young Adult
11985,Mario Reed,31,Male,81316,11,Single,Sports,4,27,65.49,No,No,In-Store,Medium Value,Mid,Young Adult
11986,Luke Brown,47,Female,82440,14,Single,Clothing,5,67,595.08,No,No,Online,Low Value,Mid,Middle Age
11987,Aaron Miller,49,Female,124173,98,Married,Electronics,14,96,512.83,Yes,Yes,Online,Low Value,High,Senior
11988,Michael Johnson,28,Female,113823,63,Single,Clothing,8,29,979.69,No,No,Online,High Value,Upper-Mid,Youth
11989,Brent Novak,56,Female,73518,27,Married,Groceries,9,51,467.57,Yes,Yes,In-Store,Medium Value,Mid,Senior
11990,Nicole Daniels,48,Female,128154,44,Single,Electronics,14,33,765.34,No,Yes,In-Store,Medium Value,High,Middle Age
11991,Joshua Hines,66,Male,39274,84,Married,Electronics,14,48,54.13,No,No,In-Store,Low Value,Low,Elder
11992,Robert Buchanan,69,Female,28815,4,Married,Sports,14,52,978.5,Yes,Yes,In-Store,Low Value,Low,Elder
11993,Ashley Juarez,20,Male,82856,78,Married,Sports,17,45,101.95,No,Yes,Online,High Value,Mid,Youth
11994,Sara Johnson,66,Male,88910,77,Married,Sports,13,88,235.18,Yes,Yes,In-Store,Medium Value,Mid,Elder
11995,James Sheppard,41,Male,110676,49,Married,Clothing,6,29,541.18,No,Yes,In-Store,Low Value,Upper-Mid,Middle Age
11996,Jonathon Shaw MD,32,Male,42583,97,Single,Clothing,6,13,32.08,No,Yes,In-Store,Low Value,Low,Young Adult
11997,Ruben Robbins,69,Male,50190,28,Single,Clothing,15,42,415.88,Yes,Yes,In-Store,High Value,Lower-Mid,Elder
11998,Lisa Rodgers,68,Male,48905,84,Married,Sports,1,12,808.53,No,Yes,Online,Medium Value,Lower-Mid,Elder
11999,Claudia Mueller,62,Female,118441,77,Married,Home,4,30,874.26,No,Yes,In-Store,High Value,Upper-Mid,Elder
12000,Brandon Meyer,65,Male,27327,54,Single,Clothing,15,90,334.51,No,No,Online,Medium Value,Low,Elder
12001,April Buchanan,46,Male,38806,64,Single,Clothing,15,50,95.66,Yes,No,In-Store,Medium Value,Low,Middle Age
12002,Kevin Hernandez,21,Male,43677,32,Single,Home,18,30,824.05,Yes,No,Online,High Value,Low,Youth
12003,Jacob Roy,26,Male,124453,47,Married,Electronics,2,70,468.77,No,No,In-Store,Medium Value,High,Youth
12004,Martin Bishop,42,Male,31133,46,Single,Groceries,16,72,242.06,Yes,Yes,In-Store,Low Value,Low,Middle Age
12005,Renee Garcia,27,Female,127211,90,Single,Clothing,2,90,334.65,No,No,In-Store,Medium Value,High,Youth
12006,Eric Clements,64,Male,72442,36,Single,Sports,9,8,828.63,No,Yes,Online,High Value,Mid,Elder
12007,Melinda Fuller,42,Male,137599,5,Single,Home,7,24,109.13,No,No,Online,Low Value,High,Middle Age
12008,Susan Conley,38,Female,84162,92,Single,Home,4,53,36.58,Yes,Yes,In-Store,Medium Value,Mid,Young Adult
12009,Rachel Thompson,56,Female,51600,73,Single,Sports,1,55,954.37,Yes,No,In-Store,Medium Value,Lower-Mid,Senior
12010,Robert Shaffer,22,Male,145739,43,Married,Clothing,7,42,557.17,Yes,No,Online,High Value,High,Youth
12011,Joseph Watkins,25,Male,66933,64,Single,Clothing,4,74,589.78,Yes,No,In-Store,Low Value,Lower-Mid,Youth
12012,Anne Ramirez,18,Female,139965,38,Married,Electronics,3,47,497.72,Yes,No,Online,High Value,High,Youth
12013,Tanner Stark,64,Male,99654,26,Married,Clothing,16,52,704.97,No,No,In-Store,High Value,Upper-Mid,Elder
12014,Nathan Davis,30,Male,119825,89,Single,Sports,6,71,622.04,No,No,In-Store,Medium Value,Upper-Mid,Young Adult
12015,Jessica Mcintyre,29,Male,34221,81,Married,Groceries,17,81,336.51,Yes,Yes,Online,High Value,Low,Young Adult
12016,Robert Mcmahon,42,Male,66171,98,Single,Groceries,18,68,992.22,Yes,No,Online,Medium Value,Lower-Mid,Middle Age
12017,Laura Cline,56,Male,81664,83,Single,Home,6,15,123.58,No,Yes,In-Store,Medium Value,Mid,Senior
12018,Valerie Gray,59,Female,127868,54,Married,Home,19,63,479.4,Yes,Yes,Online,Low Value,High,Elder
12019,Jennifer Cordova,42,Male,41786,64,Single,Groceries,12,27,142.61,Yes,No,Online,High Value,Low,Middle Age
12020,Wendy Thompson,62,Male,61533,13,Single,Clothing,4,76,500.84,Yes,No,In-Store,Medium Value,Lower-Mid,Elder
12021,Stephen Gilmore,25,Female,61141,35,Single,Clothing,12,85,862.23,No,No,Online,Medium Value,Lower-Mid,Youth
12022,Mia Johnson,55,Male,68532,65,Single,Sports,19,65,509.44,No,No,Online,High Value,Lower-Mid,Senior
12023,Shelly Buchanan,63,Male,41848,64,Married,Groceries,8,10,691.2,No,No,Online,Medium Value,Low,Elder
12024,Robyn Kelley,33,Male,53036,51,Married,Groceries,6,45,261.83,No,Yes,In-Store,Medium Value,Lower-Mid,Young Adult
12025,Katie Pace,50,Female,128065,16,Married,Sports,19,79,731.05,Yes,No,Online,High Value,High,Senior
12026,Sara Davis,68,Male,123898,48,Single,Sports,6,45,221.95,No,No,In-Store,High Value,Upper-Mid,Elder
12027,Sydney Edwards,26,Male,138667,8,Married,Sports,2,49,828.45,No,Yes,In-Store,Medium Value,High,Youth
12028,Michael Chavez,45,Male,40807,12,Single,Electronics,3,26,447.31,Yes,No,Online,Low Value,Low,Middle Age
12029,Charles Howard,49,Female,149205,69,Married,Sports,2,16,614.96,Yes,Yes,In-Store,High Value,High,Senior
12030,Mark Hall,55,Male,48888,28,Married,Electronics,4,68,314.84,Yes,Yes,Online,High Value,Lower-Mid,Senior
12031,Matthew Underwood,29,Female,76701,94,Single,Groceries,4,48,372.04,Yes,Yes,In-Store,Medium Value,Mid,Young Adult
12032,Matthew Mullins,34,Male,41714,54,Married,Sports,10,17,952.9,No,Yes,Online,High Value,Low,Young Adult
12033,Heather Gomez,65,Female,27051,57,Married,Electronics,16,56,94.45,No,No,In-Store,Medium Value,Low,Elder
12034,Lisa Johnson,45,Male,40484,48,Single,Groceries,16,5,832.23,No,Yes,Online,Low Value,Low,Middle Age
12035,Casey Howell,45,Male,33002,9,Married,Electronics,1,59,236.01,Yes,No,Online,High Value,Low,Middle Age
12036,John Francis,23,Female,138308,82,Single,Electronics,15,49,808.58,No,No,Online,Low Value,High,Youth
12037,Keith Davis,25,Male,144510,77,Married,Electronics,4,88,174.13,Yes,Yes,In-Store,Medium Value,High,Youth
12038,Ashley Bennett,20,Male,101687,62,Married,Groceries,13,25,875.18,Yes,Yes,In-Store,Low Value,Upper-Mid,Youth
12039,Kristen Bond,43,Female,39441,75,Single,Groceries,8,24,77.72,Yes,No,Online,Low Value,Low,Middle Age
12040,Joe Johnson,42,Male,125949,66,Married,Groceries,8,98,558.18,Yes,No,Online,Low Value,High,Middle Age
12041,Charles Collins,40,Female,80984,2,Married,Electronics,1,72,803.42,Yes,Yes,In-Store,High Value,Mid,Middle Age
12042,Angela Garcia,19,Male,68957,6,Single,Home,19,64,867.21,Yes,No,Online,High Value,Lower-Mid,Youth
12043,Eric Santos,66,Female,57511,13,Single,Groceries,2,48,800.47,Yes,No,In-Store,Low Value,Lower-Mid,Elder
12044,Megan Lopez,69,Male,129668,99,Married,Home,7,90,878.1,Yes,Yes,Online,Low Value,High,Elder
12045,Jeffrey Hebert,26,Male,108483,83,Single,Sports,3,54,260.06,Yes,No,In-Store,High Value,Upper-Mid,Youth
12046,Adam Wheeler,67,Female,138330,22,Single,Groceries,12,66,59.88,No,No,Online,High Value,High,Elder
12047,Andre Bryant,69,Male,120177,94,Single,Sports,15,82,503.39,Yes,No,In-Store,High Value,Upper-Mid,Elder
12048,Heather Mitchell,30,Female,149935,97,Single,Sports,3,51,671.02,Yes,Yes,In-Store,Low Value,High,Young Adult
12049,Sharon Adams,31,Male,41219,2,Single,Clothing,18,53,546.29,No,Yes,Online,High Value,Low,Young Adult
12050,Carl Hancock,25,Male,142060,57,Single,Electronics,18,66,75.77,Yes,No,Online,High Value,High,Youth
12051,Cheryl Young,26,Female,85514,55,Single,Home,18,57,623.37,Yes,Yes,Online,Low Value,Mid,Youth
12052,Luke Howell,44,Female,58352,61,Single,Clothing,4,95,324.21,No,No,In-Store,High Value,Lower-Mid,Middle Age
12053,Kathleen Dunn,66,Male,96006,70,Married,Sports,4,73,842.84,Yes,No,Online,Medium Value,Mid,Elder
12054,Nicholas Brown,26,Male,83371,13,Single,Sports,13,25,811.55,No,Yes,In-Store,Low Value,Mid,Youth
12055,Jesus Hubbard,31,Female,51087,51,Married,Clothing,13,6,392.22,Yes,Yes,Online,Medium Value,Lower-Mid,Young Adult
12056,Elaine Holmes,38,Male,65150,4,Married,Clothing,13,34,986.71,No,No,In-Store,Medium Value,Lower-Mid,Young Adult
12057,William Schneider,58,Male,76507,9,Single,Clothing,12,50,170.86,No,Yes,Online,Low Value,Mid,Senior
12058,Francisco Richardson,22,Female,122731,75,Married,Sports,5,12,115.48,Yes,Yes,Online,High Value,Upper-Mid,Youth
12059,Blake Williams,35,Female,59807,20,Married,Groceries,14,9,517.46,Yes,Yes,In-Store,Low Value,Lower-Mid,Young Adult
12060,Paul Clark,37,Male,134114,98,Married,Home,17,90,621.05,No,No,Online,High Value,High,Young Adult
12061,Christopher Wiley,34,Male,49670,73,Single,Sports,17,88,233.99,No,No,Online,High Value,Lower-Mid,Young Adult
12062,Jonathon Brown,18,Male,57840,3,Married,Clothing,13,57,676.66,No,Yes,In-Store,Low Value,Lower-Mid,Youth
12063,Virginia White,29,Female,127398,67,Married,Clothing,2,74,177.35,Yes,No,In-Store,High Value,High,Young Adult
12064,Kevin Russell,65,Female,33544,64,Single,Electronics,14,34,144.56,Yes,Yes,Online,High Value,Low,Elder
12065,Joseph Mcdonald,52,Male,72996,85,Single,Sports,15,41,855.29,Yes,No,Online,Medium Value,Mid,Senior
12066,Natalie Newman,37,Female,140278,92,Single,Groceries,10,80,713.23,No,No,Online,High Value,High,Young Adult
12067,Joel Howard,50,Female,22561,22,Married,Home,8,67,155.91,No,Yes,In-Store,High Value,Low,Senior
12068,Dawn Browning,42,Male,35254,35,Single,Home,12,10,151.52,Yes,No,In-Store,Low Value,Low,Middle Age
12069,Robert Hudson,67,Female,135762,63,Married,Clothing,2,97,146.08,Yes,No,Online,Low Value,High,Elder
12070,Billy Browning,54,Female,82003,94,Single,Electronics,17,24,953.09,No,Yes,Online,Low Value,Mid,Senior
12071,Michelle Johnson,39,Female,38148,56,Married,Groceries,12,78,428.66,Yes,Yes,Online,Medium Value,Low,Middle Age
12072,Emily Carter,36,Male,132793,37,Single,Clothing,6,91,49.85,No,Yes,In-Store,Low Value,High,Young Adult
12073,Sharon Vaughn,65,Male,24943,47,Married,Electronics,5,48,856.9,No,No,In-Store,Low Value,Low,Elder
12074,Melanie Harris,28,Female,92702,63,Married,Groceries,1,8,845.34,Yes,Yes,In-Store,Medium Value,Mid,Youth
12075,David Weaver,66,Female,50109,6,Single,Groceries,18,57,353.45,Yes,Yes,Online,Low Value,Lower-Mid,Elder
12076,Sherry Gonzalez,47,Male,146600,64,Married,Groceries,7,31,384.93,Yes,No,Online,High Value,High,Middle Age
12077,Angel Hampton,45,Female,136879,83,Married,Clothing,12,4,847.42,No,No,In-Store,High Value,High,Middle Age
12078,Tiffany Smith,19,Male,72100,94,Single,Groceries,11,92,312.95,No,Yes,Online,Medium Value,Mid,Youth
12079,Manuel Saunders,18,Male,137278,63,Single,Electronics,13,90,972.99,No,No,In-Store,Medium Value,High,Youth
12080,Sarah Miller,69,Male,92613,52,Single,Clothing,7,24,854.48,Yes,Yes,In-Store,Medium Value,Mid,Elder
12081,Steven Berry,28,Female,29210,45,Single,Sports,4,94,381.24,No,No,In-Store,Low Value,Low,Youth
12082,Ryan Davis,52,Male,79473,44,Married,Sports,10,34,369.64,No,Yes,Online,Low Value,Mid,Senior
12083,Sierra Butler,53,Male,136985,76,Married,Clothing,17,16,361.36,Yes,No,Online,Medium Value,High,Senior
12084,Jane Clark,21,Female,113223,35,Married,Sports,12,84,81.05,Yes,Yes,Online,High Value,Upper-Mid,Youth
12085,Keith Parrish,36,Male,129780,74,Married,Groceries,4,59,686.74,Yes,Yes,Online,High Value,High,Young Adult
12086,Courtney Powers,64,Male,37933,4,Married,Groceries,2,39,657.8,No,Yes,In-Store,Low Value,Low,Elder
12087,Karen Woodard,29,Female,131414,1,Single,Electronics,14,8,385.59,Yes,Yes,In-Store,Low Value,High,Young Adult
12088,Jeremy Hernandez,52,Female,86798,93,Married,Sports,10,25,209.04,No,Yes,Online,Medium Value,Mid,Senior
12089,Tony Morrow,19,Female,41052,60,Married,Groceries,7,28,793.42,Yes,No,Online,Medium Value,Low,Youth
12090,Jon Wilkins,30,Female,20819,53,Single,Electronics,14,54,731.36,No,Yes,Online,High Value,Low,Young Adult
12091,Ryan Hayes,62,Female,86030,70,Married,Sports,12,13,668.24,No,No,In-Store,Low Value,Mid,Elder
12092,Michael Dickerson Jr.,66,Female,84062,62,Single,Groceries,9,88,804.18,No,Yes,Online,Low Value,Mid,Elder
12093,Jamie Taylor,46,Male,51967,84,Married,Sports,17,82,157.05,No,Yes,Online,Medium Value,Lower-Mid,Middle Age
12094,Tanner Davis,51,Female,128146,69,Single,Clothing,14,10,485.6,No,No,In-Store,Medium Value,High,Senior
12095,Lynn Mercado DVM,51,Male,103449,51,Single,Clothing,18,54,764.34,Yes,No,In-Store,Medium Value,Upper-Mid,Senior
12096,Paul Sims PhD,24,Female,127158,22,Single,Electronics,11,67,830.88,Yes,Yes,In-Store,Low Value,High,Youth
12097,Marcus Lowe,60,Male,40408,79,Single,Home,5,88,130.75,Yes,Yes,In-Store,High Value,Low,Elder
12098,Alicia Mckay,20,Female,95991,97,Single,Sports,12,70,451.97,No,No,Online,High Value,Mid,Youth
12099,Dennis Taylor,38,Male,144684,61,Single,Clothing,11,35,298.32,Yes,Yes,In-Store,Low Value,High,Young Adult
12100,Raymond Smith,60,Female,130845,93,Single,Groceries,12,77,798.88,No,No,Online,Low Value,High,Elder
12101,Latoya Greene,52,Female,64303,12,Married,Electronics,12,81,626.26,No,Yes,Online,High Value,Lower-Mid,Senior
12102,Jessica Suarez,51,Male,75517,3,Single,Sports,3,45,857.64,No,Yes,Online,High Value,Mid,Senior
12103,Jason Morrow,66,Female,113460,43,Married,Groceries,8,79,893.77,Yes,Yes,In-Store,Medium Value,Upper-Mid,Elder
12104,Makayla Hansen,55,Male,104808,95,Married,Clothing,2,64,211.37,No,No,In-Store,Low Value,Upper-Mid,Senior
12105,Justin Conway,59,Female,104498,99,Single,Clothing,14,38,405.63,Yes,Yes,Online,Medium Value,Upper-Mid,Elder
12106,Peter Harris,22,Male,114389,29,Single,Sports,8,77,461.69,No,No,In-Store,Low Value,Upper-Mid,Youth
12107,Timothy Ballard,68,Female,76418,3,Married,Sports,2,83,484.71,Yes,No,In-Store,Medium Value,Mid,Elder
12108,Kenneth Reid,24,Male,86951,63,Single,Home,14,4,145.53,No,Yes,Online,Low Value,Mid,Youth
12109,Thomas Swanson,26,Female,32218,79,Single,Home,3,15,918.25,Yes,Yes,In-Store,Medium Value,Low,Youth
12110,Lisa Moore,28,Female,62456,69,Single,Electronics,3,30,961.31,No,Yes,Online,High Value,Lower-Mid,Youth
12111,Russell Weaver,54,Male,62325,53,Married,Clothing,16,12,169.4,No,Yes,Online,Medium Value,Lower-Mid,Senior
12112,Joseph Walker,38,Male,68954,96,Married,Home,12,5,450.37,No,No,In-Store,Low Value,Lower-Mid,Young Adult
12113,William Henderson,43,Male,90917,70,Single,Groceries,13,27,228.75,Yes,Yes,Online,High Value,Mid,Middle Age
12114,Michael Oconnor,39,Female,53498,70,Married,Home,12,23,799.38,No,Yes,In-Store,High Value,Lower-Mid,Middle Age
12115,Katrina Allen,60,Female,129416,33,Married,Home,9,55,958.72,Yes,No,Online,Medium Value,High,Elder
12116,Sergio Clay,64,Female,47353,56,Married,Home,2,49,667.25,Yes,No,Online,Medium Value,Lower-Mid,Elder
12117,Martha Webb,63,Female,139626,25,Single,Electronics,17,76,595.82,Yes,No,In-Store,High Value,High,Elder
12118,Riley Grant,35,Female,117283,48,Married,Home,19,72,225.58,Yes,No,In-Store,High Value,Upper-Mid,Young Adult
12119,Christopher Jenkins,58,Female,130009,22,Single,Sports,17,93,315.17,Yes,Yes,In-Store,Medium Value,High,Senior
12120,Kimberly Spence,34,Male,82850,45,Single,Groceries,7,77,929.21,Yes,No,In-Store,Medium Value,Mid,Young Adult
12121,Audrey Myers,61,Male,77244,20,Single,Electronics,3,37,726.19,Yes,Yes,Online,Medium Value,Mid,Elder
12122,Adam Harris,53,Male,58115,41,Married,Electronics,18,18,156.41,No,Yes,In-Store,High Value,Lower-Mid,Senior
12123,Andrea Payne,19,Male,83384,44,Single,Groceries,15,95,708.29,No,No,In-Store,Low Value,Mid,Youth
12124,Brenda Smith,20,Female,81777,18,Married,Sports,6,35,343.02,Yes,No,Online,Medium Value,Mid,Youth
12125,Tracy Ray,37,Male,140645,89,Married,Sports,1,84,644.81,Yes,Yes,Online,Medium Value,High,Young Adult
12126,Joshua Walls,34,Female,94486,52,Single,Sports,6,54,44.17,No,No,In-Store,High Value,Mid,Young Adult
12127,Alexander Poole DDS,67,Male,123375,73,Single,Clothing,12,64,572.64,Yes,No,Online,Low Value,Upper-Mid,Elder
12128,Amber Meyers,50,Male,43753,77,Married,Electronics,16,83,17.48,No,Yes,Online,High Value,Low,Senior
12129,Derek Bennett,26,Male,109834,60,Married,Home,18,92,871.54,Yes,No,In-Store,High Value,Upper-Mid,Youth
12130,Cesar Alexander,20,Male,109385,24,Single,Electronics,8,39,105.26,Yes,No,Online,Medium Value,Upper-Mid,Youth
12131,Nancy Liu,69,Female,101039,19,Single,Home,6,74,857.66,No,Yes,In-Store,High Value,Upper-Mid,Elder
12132,Ryan Wells,18,Female,112098,1,Married,Home,10,1,493.48,No,Yes,In-Store,Low Value,Upper-Mid,Youth
12133,David Nguyen,47,Male,26711,89,Married,Home,14,46,963.28,No,Yes,Online,Low Value,Low,Middle Age
12134,Larry Gardner,63,Female,132966,9,Single,Electronics,11,88,217.54,No,No,In-Store,High Value,High,Elder
12135,Kelli Taylor,59,Female,73031,92,Single,Electronics,4,96,140.43,Yes,No,Online,High Value,Mid,Elder
12136,Rebecca Martin,47,Male,141942,58,Single,Clothing,17,5,874.25,Yes,No,In-Store,High Value,High,Middle Age
12137,Ryan Chaney,47,Male,107731,45,Single,Sports,9,35,259.91,Yes,No,In-Store,High Value,Upper-Mid,Middle Age
12138,Joseph Clements,59,Female,122827,65,Married,Sports,9,76,107.38,No,Yes,In-Store,High Value,Upper-Mid,Elder
12139,Mario Cohen,52,Male,69221,91,Married,Groceries,12,3,296.06,No,Yes,In-Store,Medium Value,Lower-Mid,Senior
12140,Jessica Swanson,56,Female,134540,43,Single,Electronics,15,20,91.75,No,Yes,In-Store,Low Value,High,Senior
12141,Jamie Clark,34,Male,99731,70,Married,Groceries,17,80,436.42,Yes,No,Online,High Value,Upper-Mid,Young Adult
12142,Ruben Jackson,51,Female,62449,8,Married,Clothing,4,76,84.82,Yes,No,In-Store,Medium Value,Lower-Mid,Senior
12143,Susan James,41,Female,142124,69,Married,Groceries,3,60,177.35,Yes,No,In-Store,High Value,High,Middle Age
12144,Brittany Clark,61,Male,137360,49,Single,Sports,4,90,455.31,No,Yes,Online,High Value,High,Elder
12145,Mary Le,41,Female,86657,75,Married,Clothing,2,93,648.44,No,No,Online,High Value,Mid,Middle Age
12146,Richard Hansen,68,Male,31718,82,Married,Sports,17,80,603.62,No,No,Online,High Value,Low,Elder
12147,Michelle Lee,66,Male,122575,93,Single,Clothing,8,78,457.06,Yes,Yes,In-Store,Low Value,Upper-Mid,Elder
12148,William Nichols,42,Male,80884,38,Married,Sports,6,85,733.6,No,No,In-Store,Medium Value,Mid,Middle Age
12149,Peter Nelson,37,Male,115689,29,Married,Groceries,9,24,153.41,Yes,No,In-Store,Medium Value,Upper-Mid,Young Adult
12150,Theresa Walters,24,Female,98418,62,Married,Sports,4,4,455.18,No,Yes,In-Store,High Value,Upper-Mid,Youth
